,ID_CLIENT,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,TARGET,PERSONAL_INCOME,ID_LOAN,CLOSED_FL,ed_0,ed_1,ed_2,ed_3,ed_4,ed_5,ed_6
8355,106815000,26,1,1,1,1,0,0,7000.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8356,106818851,33,1,0,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8357,106813937,64,1,2,0,0,1,0,5500.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8358,106818357,56,1,4,2,1,1,0,18000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8359,106812442,30,0,2,0,1,0,0,18000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8360,106811638,44,0,2,2,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8361,106814917,40,1,3,2,1,0,0,23000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8362,106808765,38,1,1,1,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8363,106813609,25,1,1,1,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8364,106809423,49,1,2,0,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8365,106811131,40,0,2,2,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8366,106809867,30,1,2,2,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8367,106814549,36,0,1,1,1,0,0,12000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8368,106813776,23,1,0,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8369,106818831,43,0,1,0,1,0,1,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8370,106807171,56,1,2,0,0,1,0,6500.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8371,106813319,26,1,1,0,1,0,0,13500.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,106808185,55,0,3,0,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8373,106817851,33,1,1,1,1,0,0,7000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,106807057,33,1,2,2,1,0,0,4500.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8375,106807106,45,0,1,1,1,0,0,8500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8376,106809351,25,0,0,0,1,0,0,25000.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8377,106806601,32,0,1,1,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8378,106813820,25,1,0,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8379,106808270,36,1,2,2,1,0,0,9500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8380,106810322,37,1,4,2,1,0,1,11000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8381,106815701,44,1,1,0,1,0,1,15000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8382,106816336,29,0,1,1,1,0,0,16000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8383,106804947,53,0,1,0,1,0,0,11500.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8384,106805951,52,1,1,1,1,0,0,25000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8385,106814688,32,1,1,0,1,0,0,25000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8386,106819499,27,0,1,0,1,0,0,14000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8387,106813142,29,1,2,2,1,0,0,8000.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8388,106805879,47,0,4,2,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8389,106812327,34,1,2,2,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8390,106815545,31,0,2,2,1,0,0,24000.0,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8391,106818252,41,0,2,2,1,0,1,25000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8392,106816523,32,1,0,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8393,106814629,36,0,1,1,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8394,106809992,28,0,0,0,1,0,0,20000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8395,106812826,28,0,0,0,1,0,0,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8396,106807054,24,0,0,0,1,0,0,19000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8397,106807070,42,1,2,1,1,0,0,6500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8398,106814143,26,0,0,0,1,0,0,10000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8399,106815019,24,1,0,0,1,0,0,17000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,106811724,30,1,2,2,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8401,106808138,37,0,1,1,1,0,0,15000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8402,106809400,24,0,0,0,1,0,1,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,106809338,27,0,1,1,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8404,106811946,50,1,0,0,1,0,0,18000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8405,106811378,41,0,2,1,1,0,0,14000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8406,106818881,54,1,2,0,1,0,0,20000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8407,106810344,36,0,2,1,1,0,0,15500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8408,106810218,53,1,2,0,1,0,0,5500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8409,106815835,27,1,1,1,1,0,0,10000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8410,106817942,56,1,0,0,0,1,0,6000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8411,106809836,47,0,1,0,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8412,106811290,42,1,3,1,1,0,1,20000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8413,106805263,36,0,2,2,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8414,106811697,56,1,2,0,0,1,0,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8415,106804720,59,1,1,0,0,1,0,4000.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8416,106807363,31,1,1,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8417,106818355,42,1,1,1,1,0,0,7000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8418,106807829,57,1,0,0,1,0,0,18000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8419,106818348,35,0,1,1,1,0,0,10000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8420,106808231,31,0,3,3,1,0,0,10000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8421,106805978,43,0,2,2,1,0,0,16000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8422,106807662,60,1,0,0,1,1,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8423,106817755,56,1,0,0,0,1,0,7000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8424,106814301,28,1,0,0,1,0,0,12000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8425,106805866,64,1,0,0,1,1,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8426,106814650,37,0,2,2,1,0,0,8000.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8427,106818062,40,1,0,0,1,0,0,15000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8428,106819186,64,1,2,0,0,1,0,7000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8429,106812703,44,0,2,1,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8430,106806432,27,1,0,0,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8431,106819292,50,1,4,1,1,1,0,20000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8432,106812263,22,1,0,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8433,106806928,35,0,2,2,1,0,0,40000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8434,106810949,27,0,0,0,1,0,1,18000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8435,106812055,24,0,0,0,1,0,1,22000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8436,106804527,59,1,3,1,1,1,0,18000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8437,106810374,38,1,1,1,1,0,0,11000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438,106815642,47,1,0,0,1,0,0,16000.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439,106806780,25,1,0,0,1,0,1,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8440,106812428,44,1,0,0,1,0,0,8000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8441,106811362,33,0,0,0,1,0,0,13000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,106806052,63,1,0,0,0,1,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8443,106811913,49,0,0,0,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8444,106806510,24,0,0,0,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8445,106804981,47,1,1,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8446,106819149,50,1,0,0,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8447,106814655,39,1,0,0,1,0,0,12000.0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8448,106819347,26,1,1,1,1,0,0,16000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8449,106813202,50,1,2,0,1,0,0,8000.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8450,106815213,34,1,1,1,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8451,106808059,44,1,2,0,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8452,106813977,52,1,0,0,1,0,0,6500.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8453,106811479,37,1,1,1,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8454,106812765,39,0,1,0,1,0,0,30000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8455,106815486,30,1,3,3,1,0,0,11000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8456,106805861,36,1,0,0,1,0,0,15000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8457,106810289,48,1,0,0,1,0,0,7000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8458,106808036,57,1,3,0,0,1,1,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8459,106817043,55,1,3,0,0,1,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8460,106813981,24,0,1,1,1,0,0,10000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8461,106817642,60,1,2,0,0,1,0,6200.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8462,106810030,48,1,0,0,1,0,0,16000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8463,106806878,49,1,0,0,1,0,0,8000.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8464,106814438,27,0,0,0,1,0,0,15000.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8465,106815216,49,0,0,0,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8466,106812518,27,0,0,0,1,0,0,18000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,106817202,55,1,0,0,1,1,0,12500.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8468,106810095,34,1,2,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8469,106818801,33,0,2,2,1,0,0,15000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8470,106806606,38,1,2,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8471,106816716,49,1,0,0,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8472,106814582,44,1,1,1,1,0,0,9500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8473,106807132,48,0,0,0,1,0,1,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8474,106819284,41,1,0,0,1,0,0,26000.0,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8475,106815452,22,1,0,0,1,0,1,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8476,106813780,24,1,0,0,1,0,0,13000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8477,106811410,43,0,3,3,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478,106816994,36,1,1,1,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8479,106806687,27,1,0,0,1,0,0,14000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,106812929,35,0,2,2,1,0,0,13000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8481,106812443,30,1,1,1,1,0,1,77000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8482,106815600,53,0,0,0,1,0,0,8500.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8483,106818994,40,0,0,0,1,0,0,20000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8484,106807749,53,1,2,0,1,0,0,14000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8485,106817207,62,0,2,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8486,106816373,40,1,2,1,1,0,0,18000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8487,106813315,22,1,0,0,1,0,0,7000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8488,106805051,30,1,0,0,1,0,0,5000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8489,106814248,55,1,4,0,0,1,0,8000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8490,106815311,48,1,0,0,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8491,106808992,46,1,2,0,1,0,0,47000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8492,106817459,24,1,0,0,1,0,0,10000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8493,106807813,32,1,1,1,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8494,106809033,41,0,3,2,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8495,106811745,36,1,2,2,1,0,1,50000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496,106816662,42,1,1,1,1,0,0,16000.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8497,106806211,40,1,1,1,1,0,0,20000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8498,106812562,24,0,2,3,1,0,0,6000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8499,106812126,23,1,0,0,1,0,0,21000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8500,106812358,40,0,2,2,1,0,1,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8501,106819404,57,1,0,0,0,1,0,5360.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8502,106805376,46,1,2,0,1,0,0,16000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,106814882,57,1,0,0,1,0,0,12500.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8504,106810759,46,0,1,1,1,0,0,14000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8505,106810088,61,1,3,0,0,1,0,8500.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8506,106817372,26,1,1,1,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8507,106807472,41,1,0,0,1,0,0,10000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8508,106813245,58,1,0,0,1,0,0,20000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8509,106804993,48,0,2,0,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8510,106806731,39,1,2,2,1,0,0,6200.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8511,106806079,32,0,0,0,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8512,106816617,34,1,3,3,1,0,1,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8513,106810959,62,0,3,0,0,1,0,7000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8514,106812840,32,1,1,1,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8515,106817307,30,1,2,2,0,1,0,8000.0,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8516,106813184,29,0,2,2,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8517,106807816,25,1,1,1,1,0,1,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8518,106805413,50,0,1,1,1,0,0,9600.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8519,106810090,34,0,2,2,1,0,0,14000.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8520,106813835,29,1,2,2,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8521,106819317,34,1,0,0,1,0,0,15000.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8522,106806243,32,0,0,0,1,0,0,15000.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8523,106818508,42,0,2,2,1,0,0,5000.0,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8524,106813962,34,1,2,2,1,0,0,10000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8525,106810933,47,0,1,0,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8526,106807743,38,1,2,2,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8527,106819042,62,1,2,0,0,1,0,7000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8528,106807255,30,1,1,1,1,0,1,5200.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8529,106819194,43,0,0,0,1,0,0,8000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8530,106812305,22,0,0,0,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8531,106813811,40,1,3,3,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8532,106818333,39,0,1,1,1,0,0,27300.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8533,106810773,47,1,2,2,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8534,106814483,24,1,0,0,1,0,1,20000.0,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8535,106810530,35,0,1,1,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8536,106816815,45,1,2,1,1,0,0,12000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8537,106806690,35,1,1,1,1,0,0,7000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8538,106816111,60,1,0,0,1,1,0,12000.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8539,106818809,35,1,1,1,1,0,1,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8540,106805081,27,1,2,2,1,0,0,8000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8541,106812701,58,1,1,0,0,1,0,6000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8542,106816962,46,1,2,0,1,0,1,20000.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,106805036,38,1,2,2,1,0,0,10000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8544,106813787,24,1,1,1,1,0,0,9000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8545,106809478,37,0,1,1,1,0,0,12000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8546,106809757,39,1,1,1,1,0,0,9000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8547,106804503,50,1,0,0,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8548,106816532,39,1,1,1,1,0,0,20000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8549,106808996,32,0,1,1,1,0,0,25000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8550,106811091,30,1,0,0,1,0,0,35000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8551,106817122,42,0,2,2,1,0,0,8000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8552,106808460,26,0,1,0,1,0,0,25000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8553,106815386,26,1,0,0,1,0,0,6000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8554,106818840,36,0,1,2,1,0,0,32000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8555,106816783,42,0,2,2,1,0,0,10000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8556,106815030,30,0,2,2,1,0,0,15000.0,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8557,106813277,43,1,2,2,1,0,0,9700.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8558,106809634,57,1,0,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8559,106805157,47,0,2,1,1,0,0,5000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8560,106804460,56,0,3,0,1,0,0,4000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8561,106806178,54,1,4,0,0,1,0,5000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8562,106806213,28,0,1,1,1,0,0,30000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8563,106810369,24,1,1,1,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8564,106817286,55,1,2,0,1,0,0,6000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8565,106813274,43,1,2,1,1,0,0,10000.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8566,106809974,43,1,1,1,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8567,106813304,25,1,1,1,1,0,0,6000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8568,106818459,42,1,1,0,1,0,0,10500.0,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8569,106817181,46,0,2,0,1,0,0,12000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8570,106813017,37,1,2,2,1,0,0,17000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8571,106815495,29,1,2,2,1,0,0,14000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8572,106815720,38,1,1,1,1,0,0,25000.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8573,106814669,40,1,2,2,1,0,0,12000.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8574,106816168,58,1,2,0,1,1,0,10000.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8575,106819152,53,1,0,0,1,0,0,5000.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8576,106807961,32,1,0,0,1,0,0,15000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8577,106817306,27,1,1,1,1,0,0,5339.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8578,106814877,37,1,2,2,1,0,0,8000.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8579,106818522,49,1,1,0,1,0,0,10500.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8580,106818666,35,1,2,2,1,0,0,10000.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8581,106806819,62,0,0,0,1,0,1,35000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8582,106804653,35,1,2,2,1,0,0,11000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8583,106810054,50,1,0,0,1,0,0,11700.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8584,106812911,37,0,1,1,1,0,0,16000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8585,106811632,26,0,0,0,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8586,106806837,31,0,2,2,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8587,106818297,27,0,0,0,1,0,0,20000.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8588,106808823,56,1,1,0,1,0,0,10000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8589,106812100,26,0,0,0,1,0,0,15000.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8590,106815259,54,0,0,0,1,0,0,20000.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8591,106809820,33,1,1,1,1,0,0,20000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,106814696,42,1,1,0,1,0,0,12000.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
